Category,Month,Longitude,Latitude,Count
Anti_Social,7,-5.0842019999999986,50.413401,1
Anti_Social,7,-5.084022,50.15539,1
Anti_Social,7,-5.083889,50.15919,1
Anti_Social,7,-5.083142,50.413546,5
Anti_Social,7,-5.083142,50.413546000000004,2
Anti_Social,7,-5.082685,50.408241,1
Anti_Social,7,-5.081746,50.288525,3
Anti_Social,7,-5.081736,50.415094,1
Anti_Social,7,-5.081273,50.41122,3
Anti_Social,7,-5.080973999999999,50.410509000000005,1
Anti_Social,7,-5.0809739999999985,50.41050900000001,1
Anti_Social,7,-5.08094,50.16167,4
Anti_Social,7,-5.080622,50.263529,5
Anti_Social,7,-5.080124,50.41412,3
Anti_Social,7,-5.080124,50.414120000000004,2
Anti_Social,7,-5.079948,50.415304,2
Anti_Social,7,-5.0785230000000015,50.153476,1
Anti_Social,7,-5.078523000000001,50.153476,1
Anti_Social,7,-5.078389,50.410802,1
Anti_Social,7,-5.078389,50.410802000000004,1
Anti_Social,7,-5.078183999999999,50.140576,1
Anti_Social,7,-5.077943,50.411749,1
Anti_Social,7,-5.077861,50.288808,2
Anti_Social,7,-5.077617,50.162046,1
Anti_Social,7,-5.077617,50.162046000000004,1
Anti_Social,7,-5.076753,50.414021000000005,1
Anti_Social,7,-5.076753,50.41402100000001,2
Anti_Social,7,-5.076576,50.414988,3
Anti_Social,7,-5.076102,50.187499,3
Anti_Social,7,-5.075919,50.261755,2
Anti_Social,7,-5.0756,50.415347,10
Anti_Social,7,-5.075115,50.151641,2
Anti_Social,7,-5.07503,50.157086,1
Anti_Social,7,-5.074815,50.154177000000004,1
Anti_Social,7,-5.074486,50.153844,1
Anti_Social,7,-5.07442,50.415603,1
Anti_Social,7,-5.074104,50.414631,1
Anti_Social,7,-5.0738080000000005,50.155066999999995,2
Anti_Social,7,-5.0738080000000005,50.155067,1
Anti_Social,7,-5.0737510000000015,50.151992,1
Anti_Social,7,-5.073462999999999,50.154267,1
Anti_Social,7,-5.0734629999999985,50.154267,1
Anti_Social,7,-5.073416,50.151569,2
Anti_Social,7,-5.073084,50.154906,3
Anti_Social,7,-5.073076,50.155653,1
Anti_Social,7,-5.072698,50.414884,2
Anti_Social,7,-5.071973000000002,50.166396,1
Anti_Social,7,-5.071973000000001,50.166396,1
Anti_Social,7,-5.071775,50.155886,1
Anti_Social,7,-5.071661,50.411907,1
Anti_Social,7,-5.071422,50.414953,3
Anti_Social,7,-5.071422,50.414953000000004,1
Anti_Social,7,-5.0701230000000015,50.153707,1
Anti_Social,7,-5.069065,50.41247,3
Anti_Social,7,-5.069008999999999,50.147026000000004,1
Anti_Social,7,-5.0690089999999985,50.147026,1
Anti_Social,7,-5.068738,50.418955,1
Anti_Social,7,-5.068294,50.154232,1
Anti_Social,7,-5.067832,50.146148,2
Anti_Social,7,-5.0678269999999985,50.4188,1
Anti_Social,7,-5.067752,50.404795,4
Anti_Social,7,-5.067662,50.261461,1
Anti_Social,7,-5.067256,50.413678,1
Anti_Social,7,-5.066445,50.412224,2
Anti_Social,7,-5.066276,50.19662,1
Anti_Social,7,-5.066061,50.265578000000005,1
Anti_Social,7,-5.066061,50.26557800000001,1
Anti_Social,7,-5.066057,50.403176,1
Anti_Social,7,-5.0660300000000005,50.152763,1
Anti_Social,7,-5.065764,50.14970200000001,1
Anti_Social,7,-5.065657,50.407001,1
Anti_Social,7,-5.064185,50.268273,1
Anti_Social,7,-5.0641300000000005,50.26392,6
Anti_Social,7,-5.063989,50.423039,1
Anti_Social,7,-5.062296,50.401386,2
Anti_Social,7,-5.062273,50.211362,8
Anti_Social,7,-5.062176999999998,50.150976,1
Anti_Social,7,-5.061361,50.265388,1
Anti_Social,7,-5.060607,50.419287,2
Anti_Social,7,-5.060573000000001,50.266452,1
Anti_Social,7,-5.059025,50.263749,1
Anti_Social,7,-5.058169,50.148491,2
Anti_Social,7,-5.05756,50.263014,1
Anti_Social,7,-5.05687,50.402581,1
Anti_Social,7,-5.0565440000000015,50.26883400000001,1
Anti_Social,7,-5.056467,50.254938,1
Anti_Social,7,-5.056301,50.264396000000005,1
Anti_Social,7,-5.056301,50.26439600000001,1
Anti_Social,7,-5.055699,50.400786,1
Anti_Social,7,-5.055397,50.399814,2
Anti_Social,7,-5.054546,50.26832,2
Anti_Social,7,-5.05445,50.262439,2
Anti_Social,7,-5.0534919999999985,50.263031,1
Anti_Social,7,-5.053484,50.423243,2
Anti_Social,7,-5.053054,50.266281,2
Anti_Social,7,-5.052974,50.264151,3
Anti_Social,7,-5.052537,50.266978,1
Anti_Social,7,-5.052357,50.203590000000005,1
Anti_Social,7,-5.052357,50.20359000000001,1
Anti_Social,7,-5.052156,50.263651,2
Anti_Social,7,-5.051846,50.257056,1
Anti_Social,7,-5.051737,50.42015900000001,1
Anti_Social,7,-5.051426,50.264965,1
Anti_Social,7,-5.051397,50.367562,2
Anti_Social,7,-5.050959,50.421852,2
Anti_Social,7,-5.05084,50.26239,2
Anti_Social,7,-5.0507610000000005,50.26334600000001,2
Anti_Social,7,-5.050483,50.420578000000006,1
Anti_Social,7,-5.050464,50.264846999999996,3
Anti_Social,7,-5.050464,50.264847,2
Anti_Social,7,-5.050149,50.263866,1
Anti_Social,7,-5.050099,50.257165,1
Anti_Social,7,-5.050082,50.263705,1
Anti_Social,7,-5.050035,50.264272999999996,1
Anti_Social,7,-5.050009999999999,50.261692,1
Anti_Social,7,-5.0500099999999986,50.261692,1
Anti_Social,7,-5.049969,50.263241,2
Anti_Social,7,-5.049604,50.418299,1
Anti_Social,7,-5.0492360000000005,50.428995,2
Anti_Social,7,-5.048892,50.262639,1
Anti_Social,7,-5.048812,50.263802,2
Anti_Social,7,-5.048635,50.259947,1
Anti_Social,7,-5.048635,50.418774,1
Anti_Social,7,-5.047321,50.262869,1
Anti_Social,7,-5.047214,50.270653,1
Anti_Social,7,-5.047176,50.264123,4
Anti_Social,7,-5.046535,50.264419,1
Anti_Social,7,-5.046309,50.266809,1
Anti_Social,7,-5.045071,50.268299,2
Anti_Social,7,-5.044615,50.254556,1
Anti_Social,7,-5.043658,50.419102,3
Anti_Social,7,-5.041964,50.265133,3
Anti_Social,7,-5.041076,50.255612,1
Anti_Social,7,-5.040414,50.257113,1
Anti_Social,7,-5.03656,50.262477000000004,1
Anti_Social,7,-5.033512,50.266622,2
Anti_Social,7,-5.0309620000000015,50.419164,1
Anti_Social,7,-5.030962000000001,50.419164,1
Anti_Social,7,-5.0304400000000005,50.469381,2
Anti_Social,7,-5.028125,50.447952,1
Anti_Social,7,-5.02341,50.402719,1
Anti_Social,7,-5.020639,50.157201,2
Anti_Social,7,-5.019062,50.401627000000005,1
Anti_Social,7,-5.019062,50.40162700000001,2
Anti_Social,7,-5.008856,50.183388,1
Anti_Social,7,-5.007283999999999,50.352313,1
Anti_Social,7,-4.9974870000000005,50.454907,2
Anti_Social,7,-4.993405,50.28032,3
Anti_Social,7,-4.956466000000002,50.390651,1
Anti_Social,7,-4.954114,50.402153000000006,1
Anti_Social,7,-4.954114,50.40215300000001,1
Anti_Social,7,-4.94807,50.430147,1
Anti_Social,7,-4.947209,50.53679,4
Anti_Social,7,-4.944056,50.429925,1
Anti_Social,7,-4.943411,50.536095,2
Anti_Social,7,-4.942517,50.380804,2
Anti_Social,7,-4.940487,50.435269,1
Anti_Social,7,-4.940241,50.381303,1
Anti_Social,7,-4.939833,50.541646,1
Anti_Social,7,-4.939007,50.396149,2
Anti_Social,7,-4.937175,50.540435,1
Anti_Social,7,-4.935579,50.390551,2
Anti_Social,7,-4.934919,50.534573,1
Anti_Social,7,-4.920758,50.509833,1
Anti_Social,7,-4.914097,50.545028,2
Anti_Social,7,-4.9129260000000015,50.572969,1
Anti_Social,7,-4.912926000000001,50.572969,1
Anti_Social,7,-4.91144,50.268425,1
Anti_Social,7,-4.897702,50.493598,1
Anti_Social,7,-4.897001,50.345616,1
Anti_Social,7,-4.894526,50.346055,1
Anti_Social,7,-4.893182,50.358178,1
Anti_Social,7,-4.892549,50.344521,1
Anti_Social,7,-4.892029,50.345218,2
Anti_Social,7,-4.891337999999999,50.22063,1
Anti_Social,7,-4.891195,50.343754,1
Anti_Social,7,-4.890281,50.34815800000001,1
Anti_Social,7,-4.889882,50.339964,1
Anti_Social,7,-4.888446,50.34501,1
Anti_Social,7,-4.886871,50.384152,1
Anti_Social,7,-4.886865,50.381966,2
Anti_Social,7,-4.884672,50.387553,1
Anti_Social,7,-4.8791129999999985,50.385433,1
Anti_Social,7,-4.876967,50.36092,3
Anti_Social,7,-4.868384,50.371549,1
Anti_Social,7,-4.864892,50.357953,1
Anti_Social,7,-4.861111,50.359611,1
Anti_Social,7,-4.858721,50.353067,1
Anti_Social,7,-4.8567849999999995,50.517035,1
Anti_Social,7,-4.837727,50.406483,1
Anti_Social,7,-4.837625,50.577645,1
Anti_Social,7,-4.837538,50.513692,1
Anti_Social,7,-4.836792,50.514897999999995,1
Anti_Social,7,-4.83571,50.406649,2
Anti_Social,7,-4.835563,50.516511,1
Anti_Social,7,-4.834894,50.406183,2
Anti_Social,7,-4.834495,50.516105,1
Anti_Social,7,-4.834004,50.51498400000001,2
Anti_Social,7,-4.833226,50.410776,3
Anti_Social,7,-4.832705000000002,50.527213,1
Anti_Social,7,-4.832705000000001,50.527213,1
Anti_Social,7,-4.832498999999999,50.399307,2
Anti_Social,7,-4.8324989999999985,50.399307,2
Anti_Social,7,-4.8323269999999985,50.512416,1
Anti_Social,7,-4.832145,50.526579,1
Anti_Social,7,-4.831845,50.513552,1
Anti_Social,7,-4.8318449999999995,50.513552000000004,1
Anti_Social,7,-4.829845,50.397985999999996,1
Anti_Social,7,-4.829845,50.397986,1
Anti_Social,7,-4.82974,50.407092,1
Anti_Social,7,-4.825695,50.591437,1
Anti_Social,7,-4.8249,50.515853,1
Anti_Social,7,-4.8205800000000005,50.320617999999996,1
Anti_Social,7,-4.816994,50.340036,1
Anti_Social,7,-4.815118,50.335638,1
Anti_Social,7,-4.803515,50.337645,2
Anti_Social,7,-4.803335,50.334825,1
Anti_Social,7,-4.802474,50.340261,2
Anti_Social,7,-4.800813,50.340931,1
Anti_Social,7,-4.799797,50.337051,2
Anti_Social,7,-4.799628,50.339664,2
Anti_Social,7,-4.798696,50.334091,4
Anti_Social,7,-4.798672,50.337519,1
Anti_Social,7,-4.7985440000000015,50.339393,2
Anti_Social,7,-4.798389,50.335322,1
Anti_Social,7,-4.798285,50.336674,1
Anti_Social,7,-4.797488,50.336504,2
Anti_Social,7,-4.7974879999999995,50.336504,1
Anti_Social,7,-4.797024,50.337694,2
Anti_Social,7,-4.7970239999999995,50.337694,1
Anti_Social,7,-4.796939,50.297253000000005,1
Anti_Social,7,-4.7960080000000005,50.396205,1
Anti_Social,7,-4.795772,50.33624,1
Anti_Social,7,-4.795772,50.336240000000004,1
Anti_Social,7,-4.795362,50.338346,1
Anti_Social,7,-4.795286,50.393974,2
Anti_Social,7,-4.795106,50.338055,9
Anti_Social,7,-4.794806,50.333897,2
Anti_Social,7,-4.7948059999999995,50.333897,2
Anti_Social,7,-4.79431,50.389356,2
Anti_Social,7,-4.793966,50.334672999999995,1
Anti_Social,7,-4.793966,50.334673,1
Anti_Social,7,-4.7939419999999995,50.337146999999995,2
Anti_Social,7,-4.793372,50.337728000000006,1
Anti_Social,7,-4.793372,50.33772800000001,1
Anti_Social,7,-4.7930480000000015,50.34298,1
Anti_Social,7,-4.793048000000001,50.34298,1
Anti_Social,7,-4.792803,50.381422,2
Anti_Social,7,-4.7927290000000005,50.333228000000005,1
Anti_Social,7,-4.7927290000000005,50.33322800000001,1
Anti_Social,7,-4.792648000000002,50.338798,1
Anti_Social,7,-4.792648000000001,50.338798,1
Anti_Social,7,-4.792488,50.338469,4
Anti_Social,7,-4.790236,50.271985,2
Anti_Social,7,-4.790074,50.338761,2
Anti_Social,7,-4.788924,50.338095,1
Anti_Social,7,-4.7889230000000005,50.341433,2
Anti_Social,7,-4.78836,50.3347,2
Anti_Social,7,-4.786601,50.336586,1
Anti_Social,7,-4.784861,50.336871,1
Anti_Social,7,-4.784444000000001,50.343924,1
Anti_Social,7,-4.784162,50.40562,3
Anti_Social,7,-4.782922,50.358272,1
Anti_Social,7,-4.781674,50.344872,1
Anti_Social,7,-4.780819,50.348508,1
Anti_Social,7,-4.780541,50.345439,2
Anti_Social,7,-4.779203,50.339138,1
Anti_Social,7,-4.779086,50.337621,2
Anti_Social,7,-4.778316,50.345609,1
Anti_Social,7,-4.77775,50.373714,2
Anti_Social,7,-4.777718,50.342835,3
Anti_Social,7,-4.777673,50.371431,1
Anti_Social,7,-4.776896,50.337187,1
Anti_Social,7,-4.776244,50.371295,2
Anti_Social,7,-4.776008999999999,50.372083,1
Anti_Social,7,-4.776008999999998,50.372083,1
Anti_Social,7,-4.7757830000000006,50.34557,2
Anti_Social,7,-4.774553,50.334113,3
Anti_Social,7,-4.774538,50.345195,2
Anti_Social,7,-4.774538,50.345195000000004,2
Anti_Social,7,-4.774238,50.338114,1
Anti_Social,7,-4.773982,50.335899,2
Anti_Social,7,-4.773806,50.335048,1
Anti_Social,7,-4.770703,50.337749,1
Anti_Social,7,-4.769978,50.347021999999996,1
Anti_Social,7,-4.769978,50.347022,1
Anti_Social,7,-4.768487,50.525313,1
Anti_Social,7,-4.768112,50.347579,1
Anti_Social,7,-4.767649,50.345414,1
Anti_Social,7,-4.767153,50.349689,1
Anti_Social,7,-4.7671529999999995,50.349689,2
Anti_Social,7,-4.765905,50.348064,2
Anti_Social,7,-4.7658,50.346726,1
Anti_Social,7,-4.7658,50.346726000000004,1
Anti_Social,7,-4.764771,50.347893,1
Anti_Social,7,-4.762414,50.52642,1
Anti_Social,7,-4.762226999999999,50.440576,1
Anti_Social,7,-4.7621660000000015,50.342009,1
Anti_Social,7,-4.762166000000001,50.342009000000004,1
Anti_Social,7,-4.760669,50.334371999999995,1
Anti_Social,7,-4.760669,50.334372,1
Anti_Social,7,-4.760195,50.440507,1
Anti_Social,7,-4.757624,50.333005,2
Anti_Social,7,-4.756357,50.339277,2
Anti_Social,7,-4.756001,50.331181,2
Anti_Social,7,-4.754696,50.666743,1
Anti_Social,7,-4.753956,50.474953,1
Anti_Social,7,-4.751591,50.34387,1
Anti_Social,7,-4.751325,50.662828999999995,1
Anti_Social,7,-4.751325,50.662829,1
Anti_Social,7,-4.748576,50.336448,2
Anti_Social,7,-4.7473790000000005,50.46848,2
Anti_Social,7,-4.743011,50.468259,1
Anti_Social,7,-4.742764,50.338259,1
Anti_Social,7,-4.7409050000000015,50.359423,1
Anti_Social,7,-4.740905000000001,50.359423,1
Anti_Social,7,-4.74024,50.466157,2
Anti_Social,7,-4.73948,50.594739000000004,1
Anti_Social,7,-4.738208,50.472213,1
Anti_Social,7,-4.736383,50.467453000000006,2
Anti_Social,7,-4.73575,50.467971,1
Anti_Social,7,-4.734474,50.462218,1
Anti_Social,7,-4.733271,50.467994,4
Anti_Social,7,-4.7330440000000005,50.623160999999996,1
Anti_Social,7,-4.7330440000000005,50.623161,1
Anti_Social,7,-4.73298,50.465887,1
Anti_Social,7,-4.732427,50.464595,1
Anti_Social,7,-4.7324269999999995,50.464595,1
Anti_Social,7,-4.732248,50.472731,1
Anti_Social,7,-4.731704,50.467455,2
Anti_Social,7,-4.731232,50.463922,1
Anti_Social,7,-4.7288169999999985,50.468962,1
Anti_Social,7,-4.728628,50.472528000000004,1
Anti_Social,7,-4.724557,50.472084,1
Anti_Social,7,-4.724223,50.473873,2
Anti_Social,7,-4.72398,50.349927,2
Anti_Social,7,-4.723964,50.470587,1
Anti_Social,7,-4.723942,50.470946999999995,1
Anti_Social,7,-4.723706,50.474434,1
Anti_Social,7,-4.723243,50.471782,1
Anti_Social,7,-4.72255,50.349762,2
Anti_Social,7,-4.722353,50.469284,3
Anti_Social,7,-4.721975,50.472531,2
Anti_Social,7,-4.721782,50.471861,1
Anti_Social,7,-4.721307,50.348676,1
Anti_Social,7,-4.7207300000000005,50.349391,2
Anti_Social,7,-4.720528,50.458857,1
Anti_Social,7,-4.720466,50.466126,1
Anti_Social,7,-4.718816,50.471508,1
Anti_Social,7,-4.718533,50.474195,2
Anti_Social,7,-4.718465,50.470310999999995,1
Anti_Social,7,-4.718465,50.470311,1
Anti_Social,7,-4.718078,50.470194,2
Anti_Social,7,-4.717951,50.470925,3
Anti_Social,7,-4.7176919999999996,50.468125,1
Anti_Social,7,-4.716314,50.355269,3
Anti_Social,7,-4.716305,50.35168,1
Anti_Social,7,-4.715334,50.363478,1
Anti_Social,7,-4.7153339999999995,50.363478,1
Anti_Social,7,-4.7149199999999984,50.35720900000001,1
Anti_Social,7,-4.714896,50.450335,1
Anti_Social,7,-4.714875,50.352973,1
Anti_Social,7,-4.714629,50.462646,2
Anti_Social,7,-4.712644,50.353547,1
Anti_Social,7,-4.712605,50.463953,3
Anti_Social,7,-4.712605,50.463953000000004,1
Anti_Social,7,-4.712454,50.463291,2
Anti_Social,7,-4.711946,50.351413,1
Anti_Social,7,-4.711833,50.357317,3
Anti_Social,7,-4.711276,50.373701,1
Anti_Social,7,-4.711276,50.373701000000004,1
Anti_Social,7,-4.711007,50.468299,1
Anti_Social,7,-4.710213,50.463289,1
Anti_Social,7,-4.7102129999999995,50.463289,1
Anti_Social,7,-4.709921,50.567259,1
Anti_Social,7,-4.707173,50.467057,1
Anti_Social,7,-4.705241,50.473686,1
Anti_Social,7,-4.703124,50.351043,2
Anti_Social,7,-4.702757,50.352248,1
Anti_Social,7,-4.7010190000000005,50.682598999999996,1
Anti_Social,7,-4.686625,50.612018,2
Anti_Social,7,-4.683994,50.617952,2
Anti_Social,7,-4.682731,50.620347,2
Anti_Social,7,-4.6827309999999995,50.620346999999995,2
Anti_Social,7,-4.680326,50.621562,2
Anti_Social,7,-4.672423,50.625081,2
Anti_Social,7,-4.668581,50.407629,2
Anti_Social,7,-4.664828,50.445322999999995,1
Anti_Social,7,-4.664828,50.445323,1
Anti_Social,7,-4.663695,50.409846,1
Anti_Social,7,-4.660458,50.408346,1
Anti_Social,7,-4.645997,50.338254,2
Anti_Social,7,-4.642454,50.33596,2
Anti_Social,7,-4.634305,50.336001,1
Anti_Social,7,-4.63301,50.337487,1
Anti_Social,7,-4.627654,50.452177,1
Anti_Social,7,-4.612662,50.637987,2
Anti_Social,7,-4.59855,50.441948,2
Anti_Social,7,-4.5872470000000005,50.541672999999996,1
Anti_Social,7,-4.556879,50.781625,1
Anti_Social,7,-4.553454,50.861651,1
Anti_Social,7,-4.552988,50.847405,1
Anti_Social,7,-4.551129,50.828441,1
Anti_Social,7,-4.5446290000000005,50.832171,1
Anti_Social,7,-4.544117,50.827973,4
Anti_Social,7,-4.543689,50.454035,1
Anti_Social,7,-4.5433910000000015,50.83577800000001,1
Anti_Social,7,-4.541357,50.379762,7
Anti_Social,7,-4.5398510000000005,50.767965999999994,1
Anti_Social,7,-4.5398510000000005,50.767966,1
Anti_Social,7,-4.534684,50.830274,1
Anti_Social,7,-4.533962,50.821664,4
Anti_Social,7,-4.532545,50.829330999999996,1
Anti_Social,7,-4.532545,50.829331,1
Anti_Social,7,-4.529417,50.816654,2
Anti_Social,7,-4.529083999999999,50.336801,1
Anti_Social,7,-4.5214989999999995,50.459070000000004,2
Anti_Social,7,-4.518202,50.458539,1
Anti_Social,7,-4.513824,50.830591,2
Anti_Social,7,-4.513677,50.841054,1
Anti_Social,7,-4.5136769999999995,50.841054,1
Anti_Social,7,-4.500367,50.661013,1
Anti_Social,8,-5.696915,50.11930200000001,1
Anti_Social,8,-5.690789,50.125336,1
Anti_Social,8,-5.684009,50.123059999999995,1
Anti_Social,8,-5.684009,50.12306,1
Anti_Social,8,-5.681124,50.12011,2
Anti_Social,8,-5.678831,50.12452,1
Anti_Social,8,-5.678831,50.124520000000004,1
Anti_Social,8,-5.674861,50.119823,1
Anti_Social,8,-5.663032,50.151803,1
Anti_Social,8,-5.657982,50.117208000000005,1
Anti_Social,8,-5.653678,50.059242,2
Anti_Social,8,-5.623903,50.074517,1
Anti_Social,8,-5.60595,50.129544,2
Anti_Social,8,-5.566751,50.132402,1
Anti_Social,8,-5.556344999999999,50.124202000000004,1
Anti_Social,8,-5.5563449999999985,50.124202,2
Anti_Social,8,-5.555867,50.125863,1
Anti_Social,8,-5.553946,50.129593,4
Anti_Social,8,-5.552641,50.127276,1
Anti_Social,8,-5.551798000000001,50.097774,1
Anti_Social,8,-5.548186,50.116823,1
Anti_Social,8,-5.548112000000001,50.089718,1
Anti_Social,8,-5.546083,50.11184,2
Anti_Social,8,-5.544839,50.116403000000005,1
Anti_Social,8,-5.544619,50.129131,1
Anti_Social,8,-5.5437910000000015,50.123039,1
Anti_Social,8,-5.542077,50.114428,1
Anti_Social,8,-5.542077,50.114428000000004,1
Anti_Social,8,-5.540364,50.119077000000004,2
Anti_Social,8,-5.540233,50.117687,1
Anti_Social,8,-5.539614,50.119541,2
Anti_Social,8,-5.539455,50.120985,3
Anti_Social,8,-5.538741,50.118902,3
Anti_Social,8,-5.538656,50.118509,2
Anti_Social,8,-5.53843,50.114683,3
Anti_Social,8,-5.538424,50.122177,1
Anti_Social,8,-5.538376,50.127595,1
Anti_Social,8,-5.538334,50.117547,1
Anti_Social,8,-5.537901000000001,50.1259,1
Anti_Social,8,-5.537513,50.117616999999996,1
Anti_Social,8,-5.537513,50.117617,1
Anti_Social,8,-5.537192,50.122557,2
Anti_Social,8,-5.537134,50.11797,1
Anti_Social,8,-5.537056,50.11844,10
Anti_Social,8,-5.537008,50.123858,1
Anti_Social,8,-5.535913,50.117540000000005,1
Anti_Social,8,-5.535865,50.118792,1
Anti_Social,8,-5.535804,50.124416,1
Anti_Social,8,-5.535747,50.116429,2
Anti_Social,8,-5.53554,50.119890000000005,1
Anti_Social,8,-5.535007,50.121382,1
Anti_Social,8,-5.535007,50.121382000000004,1
Anti_Social,8,-5.535001,50.119403000000005,1
Anti_Social,8,-5.5349900000000005,50.120968,2
Anti_Social,8,-5.534661,50.120106,13
Anti_Social,8,-5.53417,50.120481,2
Anti_Social,8,-5.533277,50.121084,1
Anti_Social,8,-5.533174,50.122715,1
Anti_Social,8,-5.5330910000000015,50.119884000000006,1
Anti_Social,8,-5.533091000000001,50.119884000000006,1
Anti_Social,8,-5.533081,50.121458,1
Anti_Social,8,-5.533081,50.121458000000004,1
Anti_Social,8,-5.533007,50.123305,1
Anti_Social,8,-5.524722,50.129954,1
Anti_Social,8,-5.521012000000002,50.128222,1
Anti_Social,8,-5.495315,50.207008,1
Anti_Social,8,-5.493468,50.208791,2
Anti_Social,8,-5.4932300000000005,50.211093,1
Anti_Social,8,-5.491698,50.205093,1
Anti_Social,8,-5.491568,50.21117,2
Anti_Social,8,-5.485563,50.211692,2
Anti_Social,8,-5.481548,50.208925,2
Anti_Social,8,-5.481546,50.211588,2
Anti_Social,8,-5.480361,50.213791,3
Anti_Social,8,-5.479378,50.215305,2
Anti_Social,8,-5.476853,50.207581,1
Anti_Social,8,-5.46948,50.124125,2
Anti_Social,8,-5.465861,50.191122,2
Anti_Social,8,-5.462187,50.190899,2
Anti_Social,8,-5.429837,50.165384,1
Anti_Social,8,-5.427245,50.127998999999996,1
Anti_Social,8,-5.426572,50.164967,2
Anti_Social,8,-5.420828,50.175924,3
Anti_Social,8,-5.418061,50.1964,1
Anti_Social,8,-5.416793,50.183752,1
Anti_Social,8,-5.41348,50.18878,2
Anti_Social,8,-5.4126970000000005,50.194687,1
Anti_Social,8,-5.412132,50.187164,2
Anti_Social,8,-5.4080379999999995,50.191054,1
Anti_Social,8,-5.40229,50.20048,2
Anti_Social,8,-5.39974,50.194977,2
Anti_Social,8,-5.395347,50.221915,2
Anti_Social,8,-5.391977,50.133903,1
Anti_Social,8,-5.391977,50.133903000000004,1
Anti_Social,8,-5.3857800000000005,50.220071,1
Anti_Social,8,-5.3857800000000005,50.220071000000004,1
Anti_Social,8,-5.384266,50.105178,2
Anti_Social,8,-5.381352,50.215953999999996,1
Anti_Social,8,-5.381352,50.215954,3
Anti_Social,8,-5.372751,50.20414,2
Anti_Social,8,-5.368298,50.204602,1
Anti_Social,8,-5.365201,50.16258,1
Anti_Social,8,-5.358748,50.169623,2
Anti_Social,8,-5.355325,50.179537,1
Anti_Social,8,-5.353177,50.20065,2
Anti_Social,8,-5.352709,50.109369,2
Anti_Social,8,-5.351788,50.110412,2
Anti_Social,8,-5.335173999999999,50.108678000000005,1
Anti_Social,8,-5.329771,50.21937,2
Anti_Social,8,-5.318082,50.088081,1
Anti_Social,8,-5.315805,50.086086,2
Anti_Social,8,-5.315546,50.092859,1
Anti_Social,8,-5.315446,50.091809000000005,1
Anti_Social,8,-5.315446,50.09180900000001,1
Anti_Social,8,-5.314031,50.089546,3
Anti_Social,8,-5.312735,50.086165,1
Anti_Social,8,-5.309025,50.085488,1
Anti_Social,8,-5.3079480000000006,50.213814,1
Anti_Social,8,-5.3055,50.214504,2
Anti_Social,8,-5.304044,50.215949,3
Anti_Social,8,-5.302702,50.213577,5
Anti_Social,8,-5.3010660000000005,50.213434,1
Anti_Social,8,-5.300865,50.214987,1
Anti_Social,8,-5.300219,50.209689,1
Anti_Social,8,-5.300091,50.21393,12
Anti_Social,8,-5.299991,50.21288,1
Anti_Social,8,-5.299856,50.21337,1
Anti_Social,8,-5.299689,50.222119,3
Anti_Social,8,-5.299042,50.212133,7
Anti_Social,8,-5.297530999999999,50.214622999999996,1
Anti_Social,8,-5.297396,50.213071,1
Anti_Social,8,-5.2971580000000005,50.214696999999994,2
Anti_Social,8,-5.2971580000000005,50.214697,2
Anti_Social,8,-5.296916,50.219516999999996,1
Anti_Social,8,-5.296214,50.214427,6
Anti_Social,8,-5.295814,50.218387,1
Anti_Social,8,-5.295172,50.217002,3
Anti_Social,8,-5.295086,50.211886,1
Anti_Social,8,-5.294893,50.260731,1
Anti_Social,8,-5.2947760000000015,50.214719,1
Anti_Social,8,-5.294776000000001,50.214719,1
Anti_Social,8,-5.29436,50.209091,2
Anti_Social,8,-5.293216,50.221583,1
Anti_Social,8,-5.291219,50.217618,1
Anti_Social,8,-5.289692,50.221512,1
Anti_Social,8,-5.289618,50.213921,1
Anti_Social,8,-5.28903,50.218418,2
Anti_Social,8,-5.28861,50.222496,1
Anti_Social,8,-5.2872080000000015,50.219855,1
Anti_Social,8,-5.287043,50.212357,1
Anti_Social,8,-5.286715,50.210234,1
Anti_Social,8,-5.286071,50.215956,1
Anti_Social,8,-5.283683,50.221808,2
Anti_Social,8,-5.282277,50.215424,5
Anti_Social,8,-5.281865,50.21289,1
Anti_Social,8,-5.279642,50.224423,1
Anti_Social,8,-5.279269,50.101420000000005,2
Anti_Social,8,-5.278756,50.097386,1
Anti_Social,8,-5.275998,50.100631,4
Anti_Social,8,-5.275857,50.09897,1
Anti_Social,8,-5.275658999999999,50.198852,2
Anti_Social,8,-5.275625,50.101307,1
Anti_Social,8,-5.275477,50.216237,1
Anti_Social,8,-5.275238,50.095848,4
Anti_Social,8,-5.274561,50.225781,3
Anti_Social,8,-5.274455000000001,50.104039,1
Anti_Social,8,-5.274273,50.09933,1
Anti_Social,8,-5.271574,50.245441,2
Anti_Social,8,-5.271319999999999,50.101554,1
Anti_Social,8,-5.271097,50.099509999999995,1
Anti_Social,8,-5.271097,50.09951,2
Anti_Social,8,-5.271072,50.10776,1
Anti_Social,8,-5.270078,50.106313,1
Anti_Social,8,-5.270025,50.237982,1
Anti_Social,8,-5.269747,50.244772999999995,1
Anti_Social,8,-5.269747,50.244773,1
Anti_Social,8,-5.26935,50.098308,3
Anti_Social,8,-5.269026,50.099090999999994,1
Anti_Social,8,-5.269026,50.099091,1
Anti_Social,8,-5.268243,50.100526,2
Anti_Social,8,-5.267275,50.249448,1
